"","names","allpos","pval"
"2505","bnlg1194",5505.41,9.4105634342978e-05
"2506","umc2352a",5507.31,0.10683138040345
"2507","gpm634",5510.1,0.0237417354571297
"2508","hon107b",5510.58,0.0421065838370349
"2509","npi110a",5512.01,0.410905314106571
"2510","gpm11",5512.51,0.281864957154285
"2511","cdo460",5515.11,0.982097244117606
"2512","umc1817",5515.31,0.979586324284859
"2513","mmp57",5516.41,0.973185471427153
"2514","gpm889",5519.05,0.156939682180957
"2515","umc1304",5528.61,0.592418728740546
"2516","gpm534",5528.62,0.709528555408706
"2517","bnlg2235",5532.41,0.0869202986424755
"2518","gpm152",5533.9,0.014102376756687
"2519","bcd1823a",5535.61,0.0735399203995033
"2520","chr117a",5536.25,0.500492643644533
"2521","IDP98",5536.26,0.713705297719716
"2522","IDP551",5536.27,0.39630744036446
"2523","AY106269",5536.83,0.123907675854504
"2524","npi585a",5549.03,0.147242339811356
"2525","gpm423d",5553.33,0.499782170470473
"2526","psr598",5556.63,0.766026962468263
"2527","cdo328",5559.23,0.910034010604384
"2528","AI737325",5560.76,0.905505101267014
"2529","IDP327",5560.83,0.99743332124373
"2530","gpm851",5561.51,0.599715120567459
"2531","gpm926e",5563.62,0.314838407653545
"2532","gpm178b",5564.98,0.166846422967553
"2533","IDP2354",5568.6,0.809213810596914
"2534","IDP422",5573.77,0.00784337852768513
"2535","IDP3962",5575.63,0.0292994475202635
"2536","csu329",5575.93,0.0386090046769778
"2537","gpm595",5576.3,0.0828229569642236
"2538","nfd110",5585.98,0.0939011146379752
"2539","mmp120",5591.03,0.0852263286856462
"2540","IDP144",5593.77,0.0207363246153727
"2541","mmp72",5594.13,0.20044123906905
"2542","umc2147",5597.13,0.170827167139544
"2543","umc2146",5598.43,0.110294848674059
"2544","umc32b",5599.13,0.0880748175370893
"2545","bnlg2082",5600.33,0.830346862202236
"2546","AW244963",5602.03,0.96135720485133
"2547","AY110450",5603.03,0.638414989568299
"2548","umc120a",5603.63,0.438841546487527
"2549","IDP378",5604.06,0.445195370485251
"2550","bnlg1834",5604.83,0.477331634474085
"2551","umc1807",5605.83,0.92203994175953
"2552","gpm430b",5606,0.995328374905958
"2553","umc1157",5606.03,0.950930455398663
"2554","umc1904",5606.63,0.963871354087479
"2555","AY110113",5609.55,0.899121288892
"2556","gpm572b",5610.34,0.833019596001503
"2557","IDP334",5610.47,0.70149206481886
"2558","npi260b",5611.03,1
"2559","gpm591c",5611.5,0.837995039961361
"2560","IDP4075",5615.43,0.991038558422003
"2561","umc2354",5616.23,0.946009573820127
"2562","umc1910",5616.93,0.892520267935824
"2563","mmp195f",5620.63,0.327148268651554
"2564","php3818",5626.13,0.252178993754404
"2565","gpm746c",5627.52,0.293360772527527
"2566","IDP2593",5628.63,0.830736206677886
"2567","umc1470",5631.23,0.989095133927868
"2568","umc2355",5632.93,0.981387640149239
"2569","umc1984",5634.83,0.849862314730083
"2570","gpm717b",5635.51,0.584805459368601
"2571","gpm250a",5636.11,0.996264250759178
"2572","AW172071",5640.74,0.864777681108181
"2573","gpm187c",5640.86,0.815246147638387
"2574","gpm339c",5640.98,0.984735398802137
"2575","gpm33b",5641.1,0.987428803633987
"2576","umc2075",5644.93,0.676940446396803
"2577","bnlg1863",5645.73,0.930945220201539
"2578","AY105457",5645.93,0.427126309162206
"2579","AY110032",5654.83,0.513550789924849
"2580","AY109740",5668.63,0.194689910654972
"2581","gpm599b",5668.84,0.708749296837971
"2582","gpm346a",5670.71,0.274798063184045
"2583","IDP179",5675.22,0.0068788908572579
"2584","IDP1449",5680.94,0.0041912162644796
"2585","AY109626",5682.73,0.253446687070172
"2586","umc1457",5684.63,0.357191381786787
"2587","phi121",5689.83,0.0668639676607923
"2588","php20714",5691.33,0.0752447811472126
"2589","gpm750a",5697.2,0.0142772796100765
"2590","gpm329a",5702.37,0.00584187004607339
"2591","gpm530",5702.38,0.00644710032150297
"2592","AY108545",5702.56,0.0220022118249801
"2593","mbd101a",5702.75,0.0223485988095906
"2594","umc1460",5704.24,0.0528665575661363
"2595","IDP602",5709.13,0.0293363524287324
"2596","AY110056",5710.44,0.141186812676397
"2597","IDP1485",5710.69,0.108637226698435
"2598","AW231791",5715.04,0.183409726658399
"2599","bnlg2046",5715.24,0.23931723957605
"2600","IDP3876",5715.63,0.247884089304309
"2601","AY104017",5720.64,4.58569520445096e-06
"2602","gta101d",5723.84,3.04058870658208e-05
"2603","IDP2456",5729.44,1.2359668843942e-11
"2604","bnl2.369",5729.45,3.39595018772343e-12
"2605","gpm658",5729.82,3.81915610248029e-11
"2606","umc1130",5730.15,1.33628885734538e-09
"2607","sdg105a",5731.92,8.22464985006377e-10
"2608","gpm733a",5735.68,1.83405940989978e-07
"2609","hox1",5737.25,5.61983094493623e-06
"2610","AY104566",5742.05,0.499017925341679
"2611","gpm197b",5742.82,0.0794306030280602
"2612","gpm363g",5742.95,0.0328330181698531
"2613","gpm340b",5744.55,0.00372717139454393
"2614","mmp15",5748.25,0.00185050464832481
"2615","umc1959",5752.25,0.319747254055219
"2616","umc1562",5753.35,0.316307892770636
"2617","umc1263",5753.95,0.950533390853555
"2618","IDP3898",5756.58,0.963351024716257
"2619","jpsb107a",5756.65,0.927960177481174
"2620","gpm674b",5757.62,0.989480829692924
"2621","chr117b",5757.64,0.921000991480202
"2622","umc1846",5757.95,0.950292739585255
"2623","gpm116a",5758.19,0.987284354119292
"2624","csu292",5758.45,0.817774749619048
"2625","ufg80",5759.55,0.406957882981794
"2626","gpm201a",5761.33,0.983391262071779
"2627","gpm316",5763.05,0.65084017174874
"2628","ufg74",5763.45,0.987575739385395
"2629","gpm95",5763.61,0.968285524965985
"2630","bnlg2181",5766.85,0.779149609612229
"2631","bnlg162",5767.05,0.932787805361254
"2632","IDP689",5767.07,0.905441023381886
"2633","umc89a",5769.65,0.698836952798215
"2634","IDP2365",5772.31,0.856683212913473
"2635","IDP2584",5772.32,0.662131364058616
"2636","gpm630",5772.66,0.866610761795123
"2637","bnlg1651",5774.56,1
"2638","nfa102b",5775.86,1
"2639","hdt102",5775.87,0.994887481521874
"2640","gpm692c",5775.88,1
"2641","IDP788",5775.89,0.990121601540414
"2642","hda103",5779.28,0.850061070188761
"2643","umc1316",5781.78,0.867252413675391
"2644","isu114",5782.78,0.783535626752564
"2645","umc1777",5782.98,0.623924492819886
"2646","gpm204b",5787.49,0.00905311527259789
"2647","IDP2146",5809.59,0.0234638555319591
"2648","gpm414c",5811.27,0.275581056873201
"2649","gpm328a",5811.35,0.305797512482759
"2650","gpm591b",5811.46,0.423620097367828
"2651","gpm531b",5811.84,0.123717713204544
"2652","umc2356",5812.98,0.174224857436529
"2653","sdg118",5813.98,1
"2654","umc1149",5813.99,0.851279749784557
"2655","bnlg1152",5814.19,0.748244043526473
"2656","AY109883",5815.79,0.540694336824817
"2657","mmp32",5816.09,0.453638878306302
"2658","IDP421",5821.28,0.152588224348075
"2659","gpm375b",5822.14,0.193657241265393
"2660","gpm270a",5825.91,0.193722930326104
"2661","gpm395b",5827.67,0.856941488443458
"2662","umc1728",5832.49,0.681825804706926
"2663","hdt105",5834.07,0.414194868586681
"2664","gpm687b",5835.72,0.79953457639518
"2665","IDP771",5837.68,0.561994726328732
"2666","umc1905",5839.69,0.0431847026894422
"2667","gpm205",5840.21,0.125269804811952
"2668","IDP1436",5840.27,0.167557770148572
"2669","gpm701",5844.3,0.292213291089529
"2670","chr116b",5845.23,0.302721444058003
"2671","IDP2426",5845.9,0.522758286259789
"2672","IDP27",5847.21,0.414743564190958
"2673","IDP2402",5849.19,0.528987563878821
"2674","gpm249b",5854.46,0.125893163476966
"2675","bnlg1031",5855.19,0.145362939029534
"2676","npi268a",5859.29,0.0487159041098688
"2677","bnlg1065",5860.89,0.514802278321049
"2678","umc1607",5866.59,0.154234066170404
"2679","IDP57",5870.55,0.181762238270369
"2680","IDP257",5879,8.44640129913365e-05
"2681","bnlg1823",5883.49,0.000112009785918632
"2682","gpm359c",5885.64,7.33256627638568e-07
"2683","IDP400",5886.19,8.30202678281378e-06
"2684","gpm44c",5886.67,2.64248629755492e-07
"2685","AY110569",5886.99,3.55323871437108e-08
"2686","psy2",5889.79,4.58839972239389e-07
"2687","gpm408e",5890.02,7.32077725840163e-06
"2688","IDP1495",5892.94,0.000400109637759161
"2689","AY110539",5894.29,2.78821573895804e-06
"2690","umc1268",5894.79,9.91600520516833e-06
"2691","gpm204a",5897.9,2.27164076882502e-07
"2692","lim301",5904.39,0.0100970065501218
"2693","gpm234a",5904.56,0.12575664751237
"2694","bnlg1828",5906.89,0.00137722759538006
"2695","npi414a",5909.89,0.00881511749534292
"2696","IDP115",5911,0.150888046740491
"2697","umc2357",5914.29,0.945860707997817
"2698","mmp64",5915.09,0.857376880945183
"2699","gpm61b",5915.12,0.357424220769499
"2700","php20793",5922.49,0.0347356318543149
"2701","AY109593",5924.69,0.173462572199874
"2702","umc1005",5926.69,0.065000043496332
"2703","umc1384",5927.43,0.000915571496590273
"2704","IDP3959",5928.62,0.133415240470806
"2705","IDP275",5929.21,0.0772288510845008
"2706","IDP387",5930.47,0.23220460590202
"2707","gpm911",5936.08,0.911541321009449
"2708","gpm699a",5936.3,0.349719785243527
"2709","gpm457",5936.96,0.543065121547236
"2710","umc1933",5940.39,0.889106075062599
"2711","gpm416a",5942,0.938894635575209
"2712","mmp146",5944.79,0.845107486479638
"2713","umc1673",5946.99,0.878125806477629
"2714","AY110053",5950.49,0.79972601312736
"2715","IDP830",5954.62,0.6897422852306
"2716","gpm348",5956.47,0.419949159972674
"2717","IDP698",5957.01,0.600588856455214
"2718","IDP2398",5957.74,0.396806667634485
"2719","IDP848",5960.53,0.907565388798829
"2720","npi107",5962.59,0.194987774024049
"2721","npi112b",5964.39,0.0253600817007952
"2722","IDP1432",5967.78,0.457019492537988
"2723","AY103806",5969.09,0.943753541804048
"2724","gst1",5971.59,0.989547370500248
"2725","dupssr14",5975.12,0.483754988899758
"2726","AY110127",5996.49,0.0942984073301676
"2727","umc1663",6008.19,0.754168030685356
"2728","IDP1628",6021.13,0.860575358587673
"2729","umc1638",6021.69,0.759753783613393
"2730","gpm646b",6022.61,0.0158554839622687
"2731","bnlg1131",6028.29,0.841924185382849
"2732","gpm194b",6028.7,0.709226100448904
"2733","AY109853",6032.09,0.557429657213068
"2734","gpm880c",6040,0.028755007963142
"2735","IDP1637",6045,0.0246902241147533
"2736","umc1957",6046,0.26025518341051
"2737","AY112355",6049.87,0.280605194413231
"2738","umc109",6050,0.423009771207831
"2739","gpm441",6054.71,0.760881666353578
"2740","bnlg1724",6056.8,0.0458670116549635
"2741","npi253a",6059,0.0605199588607335
"2742","umc1370",6062.7,0.0408427751201221
"2743","umc1040",6066.2,0.0362921597648055
"2744","bnlg2122",6066.3,0.0591816297850628
"2745","gpm522d",6069.1,0.898728802190026
"2746","umc1867",6069.3,0.939480834229492
"2747","IDP844",6069.5,0.644453332503908
"2748","php10005",6073.8,0.246256754588392
"2749","gpm117a",6074.47,0.589102793361739
"2750","IDP4069",6076.47,0.608190201206429
"2751","IDP760",6087.27,0.110782701126046
"2752","ufg41",6095.4,0.000575837540937707
"2753","gta106b",6101.53,0.00423621693246878
"2754","gpm493b",6102.11,0.0127626564242886
"2755","bnlg1583",6107.3,0.0830344821448877
"2756","c1",6109.7,0.581691026652328
"2757","umc1809a",6110.2,0.790212768842277
"2758","umc2335",6119.8,0.661493580531076
"2759","IDP1969",6121.63,0.52826793151288
"2760","gpm774b",6125.3,0.949540565776231
"2761","sh1",6125.31,0.996595906796469
"2762","gpm355",6125.4,0.8052059996927
"2763","umc1588",6127.31,0.894373002921548
"2764","umc1967",6129.31,0.205455438113499
"2765","AY107496",6131.78,0.170217613406011
"2766","umc1596",6131.81,0.328839304215524
"2767","bz1",6135.11,0.564735295976477
"2768","umc1170",6146.11,0.443890731378209
"2769","chr113",6148.88,0.63724789392283
"2770","csu471",6150.81,0.523898243550819
"2771","gpm401b",6151.01,0.662899324223452
"2772","IDP2364",6153.2,0.71935842405327
"2773","IDP3817",6154.95,0.0123972144397424
"2774","gpm547b",6158.94,0.0138597012254351
"2775","isu111b",6161.61,0.181262988179091
"2776","AY103622",6161.98,9.55778940303631e-05
"2777","gpm312d",6161.99,0.000405653583898102
"2778","gpm603",6162.36,0.00356887060718791
"2779","gpm602a",6162.45,0.203049711874691
"2780","umc2336",6170.72,0.157912208629963
"2781","IDP3947",6172.37,0.0676228883817964
"2782","mmp162",6184.02,6.22455864629501e-10
"2783","bnlg244",6187.62,3.19918980196121e-10
"2784","bnlg1401",6192.52,2.82606604784519e-10
"2785","gpm79a",6194.64,3.32615390785662e-09
"2786","gpm252a",6195.43,2.30053709415756e-09
"2787","gpm864b",6195.7,4.18226786536025e-10
"2788","gpm59b",6198.21,1.63943525421928e-10
"2789","IDP4038",6200.56,1.74782410766738e-11
"2790","gpm78a",6203.64,1.99803174005808e-09
"2791","mmp30",6207.52,4.11850487471721e-05
"2792","gpm78b",6209.46,0.358047074634482
"2793","umc1698",6215.42,0.223463827662655
"2794","AY105451",6221.17,0.00390056380548165
"2795","IDP1976",6227.18,0.000439874873733537
"2796","IDP3844",6234.09,0.00415553528792256
"2797","lim286",6235.12,5.22866932983757e-05
"2798","wx1",6236.72,0.000851918097589
"2799","umc1634",6238.22,6.95376838850681e-05
"2800","umc1258",6240.72,0.106627201109223
"2801","AY109570",6241.42,0.0389671516557557
"2802","hon104a",6241.66,0.0841587314532914
"2803","IDP3890",6241.72,0.15326615137949
"2804","umc1586",6244.72,0.625061167188896
"2805","lim101",6247.32,0.0340943530510751
"2806","ufg71",6249.42,0.744309106227111
"2807","gpm94",6249.43,0.904044203493238
"2808","mmp170b",6253.53,0.95507979459027
"2809","gpm6",6253.97,0.880743079081524
"2810","IDP1681",6255.01,0.764847981871718
"2811","chr120",6258.63,0.684722063388368
"2812","psr160d",6261.23,0.699715410672164
"2813","gpm722",6261.24,0.832117951112096
"2814","umc2338",6264.44,0.883888564386603
"2815","umc2337",6265.14,0.840718497842927
"2816","fdh2",6269.09,0.770825659668835
"2817","nact12",6269.15,0.98973740574866
"2818","gpm902",6269.16,0.741612494400823
"2819","gpm133",6269.17,0.770036766601222
"2820","gpm721",6269.4,0.488604427347805
"2821","gpm137a",6269.41,0.530340988022016
"2822","gpm46",6269.42,0.125143159922835
"2823","IDP380",6271.36,0.0111404348496604
"2824","IDP4017",6271.38,0.0242750293926104
"2825","gpm566a",6271.64,0.0376293786638836
"2826","bcd1421",6272.48,0.0505143405554114
"2827","gpm820a",6273.2,0.0416277803248083
"2828","php20052",6273.38,0.0111407762710353
"2829","bnl5.10",6274.18,0.00750844224290637
"2830","bnl5.46b",6275.08,0.0115917174623037
"2831","umc1599",6275.18,0.0182103546511194
"2832","csu623a",6275.68,0.00097457185282801
"2833","umc1191",6277.88,0.192375169932301
"2834","mmp2",6280.58,0.0976363799203076
"2835","asg63a",6283.08,0.0285626905186483
"2836","IDP1694",6283.25,0.090920865072429
"2837","IDP717",6283.48,0.36385309115763
"2838","BE518809",6283.49,0.306292814377117
"2839","gtd101",6283.52,0.757063228117913
"2840","umc2339",6283.98,0.591740078420741
"2841","IDP248",6284.43,0.0514443557980053
"2842","IDP3862",6284.98,0.0113511398566734
"2843","umc1271",6285.58,0.00408785735029293
"2844","umc1691",6289.18,0.306403609883578
"2845","umc1688",6292.68,0.64154548780523
"2846","IDP312",6294.28,0.205433315249642
"2847","ensl016",6294.35,0.0205952130703095
"2848","umc1921",6294.68,0.00826334703223708
"2849","umc1700",6296.88,5.4324001896866e-07
"2850","umc2087",6297.38,1.24911442833664e-06
"2851","IDP3968",6297.71,0.00122511959497795
"2852","gpm241",6298.36,0.00223638285060068
"2853","AW257883",6298.78,0.0215390310537844
"2854","umc1743",6299.08,0.00849627894822014
"2855","umc114",6299.38,0.042073660531724
"2856","AY103770",6299.68,0.0641231552962409
"2857","gpm809b",6299.69,0.0570269286851348
"2858","bnl5.04",6301.19,0.0497312368816014
"2859","gpm68",6301.37,0.174775989870757
"2860","umc1267",6302.69,0.00668353819335432
"2861","rz682",6303.29,0.0199704143887492
"2862","lim99b",6304.89,0.0107142143840326
"2863","gpm731",6306.57,0.000991702190369148
"2864","sbp4",6311.09,0.132803921686423
"2865","bnlg1714",6311.49,0.330292616946498
"2866","gpm165",6313.29,0.123126186512226
"2867","lim166",6313.49,0.311157269225911
"2868","bnlg1209",6318.29,0.599769703632115
"2869","psr547",6323.99,0.591542759135685
"2870","gpm739b",6324.83,0.732496530431754
"2871","IDP809",6324.84,0.539156386825066
"2872","gpm246b",6327.99,0.545745532534878
"2873","gpm604b",6328,0.694086913366127
"2874","psr129a",6328.21,0.527992888103259
"2875","gpm699c",6328.22,0.709289919623529
"2876","umc1107",6330.92,0.0190304567741719
"2877","gpm292a",6332.34,0.063322251325265
"2878","gta101c",6335.22,0.284255541602001
"2879","bnlg1012",6343.12,0.390940658048563
"2880","gpm641c",6344.25,0.492969350515505
"2881","gpm681b",6344.95,0.485039686545969
"2882","ufg66",6345.12,0.513342442096971
"2883","ufg70",6345.32,0.407791949971902
"2884","ufg35a",6345.72,0.839572759905416
"2885","gpm622a",6346.64,0.663656274720501
"2886","npi580a",6347.42,0.913759230135951
"2887","isu41a",6350.02,0.768055841955748
"2888","ufg68",6351.32,0.890692367504525
"2889","AY110782",6351.98,0.800373708993667
"2890","umc1492",6353.12,0.753514061110599
"2891","umc1120",6355.02,0.778631940015138
"2892","gpm815b",6355.33,0.0441309991658807
"2893","gpm815c",6355.76,0.0108156606029284
"2894","gpm815d",6355.99,0.00559594814349085
"2895","sus1",6356.62,0.639100630322188
"2896","AY109764",6357.02,0.63525191145816
"2897","IDP756",6357.17,0.519473305027363
"2898","IDP1441",6357.97,0.801406723864731
"2899","mmp37",6359.42,0.378112805929481
"2900","IDP3967",6359.98,0.990464265700109
"2901","IDP1957",6360.41,0.674887969886153
"2902","umc2121",6360.82,0.539553206676755
"2903","IDP3975",6361.14,0.579533888975277
"2904","IDP189",6361.25,0.969652882754597
"2905","IDP2469",6362.73,0.896960464506323
"2906","bnl8.17",6365.32,1
"2907","gpm901",6365.72,0.938130709731858
"2908","umc140b",6367.02,0.313467663777795
"2909","lim458",6369.32,0.561851245781079
"2910","ufg13a",6371.12,0.990818828964028
"2911","gpm263",6372.8,0.000140957657634777
"2912","ufg64",6374.42,0.000162278188263087
"2913","chr125a",6375.49,0.643134808095714
"2914","gpm939a",6375.5,0.463171607012756
"2915","sod9",6378.19,0.486416471433431
"2916","ufg48",6380.93,0.763373512987062
"2917","mmp153",6381.23,0.992102895942324
"2918","IDP702",6382.48,0.737087565662646
"2919","php20554",6383.23,0.516768857293913
"2920","umc1231",6387.13,0.367652020562864
"2921","mmp41",6388.83,0.336955455104847
"2922","IDP1653",6389.93,0.03422965585157
"2923","IDP1640",6389.94,0.0240467202980194
"2924","ufg67",6406.54,0.511200839376771
"2925","ufg47",6407.34,0.455651637911004
"2926","gpm135",6408.03,0.109100008199085
"2927","AY109792",6414.44,0.0521018907664277
"2928","IDP102",6417.95,0.0877193665555701
"2929","AY110217",6418.34,0.101158880647792
"2930","IDP708",6422.41,0.395871048509128
"2931","umc2095",6424.04,0.252811933296055
"2932","umc2341",6426.24,0.901571637092834
"2933","csu634",6427.84,0.965856553771455
"2934","rz574b(c",6428.94,0.951401095572077
"2935","umc2344",6429.94,0.678036158718159
"2936","umc2342",6430.04,0.592249636421608
"2937","umc2343",6430.44,0.414542089589089
"2938","IDP2506",6430.45,0.317544626405458
"2939","gpm601a",6430.46,0.159872744583736
"2940","npi427a",6431.95,0.379895108311137
"2941","ufg24",6437.65,0.0191716929768578
"2942","umc2134",6449.45,0.085207328197606
"2943","IDP192",6452.76,0.183347649132142
"2944","npi443",6455.05,0.182701395364827
"2945","gpm473a",6455.33,0.00629579502188693
"2946","gpm418b",6457.35,8.88293616958524e-05
"2947","gpm1",6466.75,1.23808341356835e-09
"2948","AY109550",6474.85,0.000206558179330463
"2949","AY107292",6474.88,0.00092205197082329
"2950","npi439b",6476.85,0.0106738206197974
"2951","mmp132",6478.65,0.00694337441825499
"2952","asg44",6486.35,0.17274773485222
"2953","mmp131",6503.65,0.000265282404838585
"2954","umc2346",6506.75,0.00140619760447303
"2955","csu93a",6509.05,0.0166307630037767
"2956","ufg75c",6522.35,0.210294595000407
"2957","mmp168",6531.65,0.297749466517809
"2958","umc1366",6535.05,0.00224572024235736
"2959","hb1",6537.45,0.995974622985052
"2960","nfd104d",6537.49,0.589730836640306
"2961","bnl5.09a",6545.25,0.0430533181633467
"2962","mmp110",6549.75,0.0293503373096102
"2963","gpm310",6561.92,0.0073862746070088
"2964","gpm379c",6571.15,0.727210040511045
"2965","AY109819",6571.16,0.799981285547404
"2966","gpm144",6571.17,0.864526294629272
"2967","IDP2142",6572.37,0.885482340091181
"2968","isu49",6575.96,0.257587570579372
"2969","IDP2462",6577.98,0.436533225335645
"2970","gpm812",6580.48,0.767853721058924
"2971","gpm705b",6580.49,0.782143231453039
"2972","asg12a",6581.27,0.544850897401979
"2973","AY109543",6583.67,0.462452989078486
"2974","umc1675",6586.57,0.290314180661701
"2975","AY110382",6596.47,2.66286338246324e-06
"2976","bnlg619",6599.57,0.000222728371748193
"2977","mmp136",6601.57,4.71627493724425e-05
"2978","dupssr29",6601.67,0.000249283153229363
"2979","IDP2554",6606.39,0.0828570236630621
"2980","IDP634",6607.88,0.188942100629744
"2981","umc2131",6611.97,0.172552961462212
"2982","umc1714",6612.47,0.141369376747256
"2983","jpsb596",6612.87,0.0439598755764077
"2984","mmp171a",6622.37,0.0820794312563893
"2985","IDP4024",6624.52,0.0530164034047412
"2986","IDP132",6624.57,0.151915053064836
"2987","gpm937b",6624.68,0.168922549455283
"2988","brd102",6624.88,0.115793825524457
"2989","gpm552c",6625.1,0.00478370549135865
"2990","IDP65",6625.61,0.142319583266566
"2991","gpm557a",6635.49,0.265074229513079
"2992","IDP1488",6635.72,0.222694588471482
"2993","dmt103a",6648.69,0.235218242239764
"2994","gpm753b",6651.04,0.0039625964285086
"2995","gpm677b",6654.79,0.0204480794752597
"2996","IDP1419",6666.58,0.250759715560021
"2997","umc1982",6678.37,0.250999852038775
"2998","bnlg1129",6678.77,0.257875752629329
"2999","umc1505",6680.37,0.084541818613727
"3000","mmp53",6681.37,0.899938766110651
"3001","AI901738",6682.27,0.93522622278378
"3002","AW216329",6683.87,0.975298408056186
"3003","IDP229",6686.6,0.589422035857068
"3004","mmp48a",6690,0.653876569466907
"3005","IDP1486",6700.28,0.427210719888149
"3006","mmp48b",6701,0.897294507752672
"3007","umc1380",6706.6,0.510729061660774
"3008","AY110060",6712.3,0.609737589470063
"3009","psr119c",6718.3,0.11545794686713
"3010","bnl3.04",6719.6,0.0498177811906423
"3011","gpm822",6720.88,0.020636699595
"3012","phi041",6720.9,0.0331382887468312
"3013","gpm220",6738.29,0.0185520658602094
"3014","AW330564",6743,0.00456820967459892
"3015","csu1061b",6745.8,0.0393748702923502
"3016","IDP258",6748.84,0.0435097543158403
"3017","AW225120",6754.1,0.231214892156777
"3018","IDP103",6760.63,0.0171525231145194
"3019","umc2053",6766.2,0.0540584598877631
"3020","IDP1448",6769.02,0.170101021464565
"3021","umc2018",6771.1,0.334724525652958
"3022","umc1152",6781.4,0.881555674663981
"3023","gdcp1",6787.9,0.734112958982834
"3024","gpm800b",6790.99,0.368569200757559
"3025","gpm916c",6792.06,0.272111691693395
"3026","gpm262",6792.35,0.702774594831241
"3027","gpm657",6792.71,0.483446533700876
"3028","IDP2353",6799.82,0.385313262178582
"3029","gpm919d",6801.06,0.0632213545577027
"3030","IDP1697",6802.7,0.0682267147805793
"3031","IDP2514a",6805.13,0.936837717743168
"3032","umc2034",6810.1,0.941069316390902
"3033","gpm544b",6810.11,0.662738782744256
"3034","AI795367",6824.81,0.628953835924462
"3035","AY109994",6832.01,0.563759111010639
"3036","umc1337",6833.31,0.889323570149947
"3037","phi059",6833.51,0.871900366281649
"3038","isu85b",6834.81,0.906834334119674
"3039","IDP1992",6836.73,0.867410742938767
"3040","IDP2434",6836.74,0.927381886171716
"3041","IDP165",6837.18,0.993829492162648
"3042","IDP1438",6839.8,0.940890272777239
"3043","IDP3794",6841.93,0.797963272538505
"3044","IDP1458",6842.86,0.675503785527042
"3045","gpm884",6850.02,0.00866146432724402
"3046","csu625",6850.42,0.0713563411604329
"3047","npi105a",6853.22,0.0282608348949605
"3048","gpm354",6853.83,0.245736182590283
"3049","gpm391",6856.26,0.154344624890326
"3050","gcsh1",6858.22,0.944225900221201
"3051","gpm905a",6859.26,0.0522612088461654
"3052","AY105872",6861.37,0.673660402061918
"3053","IDP4076",6861.69,0.957865198591439
"3054","IDP1479",6861.85,0.51836713917533
"3055","lim2",6863.52,0.0495600777016688
"3056","IDP2430a",6864.66,0.245445434103809
"3057","IDP48",6866.23,0.326218333466532
"3058","IDP475",6866.24,0.439738485815731
"3059","php06005",6868.63,0.560092568078049
"3060","umc1962",6870.73,0.680715223176208
"3061","bnlg210",6873.43,0.917115227010202
"3062","umc1367",6873.83,0.523713534227695
"3063","uaz116",6874.73,0.100901338547027
"3064","php20646",6875.13,0.0291254678906898
"3065","umc1381",6877.03,0.0418226866498594
"3066","ufg30a",6878.83,0.0152142688699821
"3067","AY110411",6881.23,0.149884432591802
"3068","AY105746",6883.63,0.505250124002607
"3069","umc2067",6884.53,0.169555065821777
"3070","chr109a",6886.39,0.056847171848364
"3071","jpsb527c",6887.93,0.101523319278031
"3072","gpm257d",6888.91,0.0841683750766539
"3073","sdg108b",6888.92,0.131625303366369
"3074","gpm53",6889.03,0.73347102838567
"3075","gpm515a",6889.18,0.911375146476448
"3076","gpm806",6889.28,0.874249005090206
"3077","gpm30a",6889.45,0.633344888733227
"3078","AY110248",6890.54,0.79153426122452
"3079","gpm777",6892.47,0.951192666847405
"3080","gpm820c",6892.48,0.951827559526223
"3081","ufg59",6893.05,0.858680082834437
"3082","mmp63",6894.85,0.294618456241953
"3083","gpm344b",6896.45,0.541566071844243
"3084","IDP439",6898.55,0.673233101147929
"3085","gpm737",6901.92,0.0394027458045143
"3086","bnlg1079",6903.15,0.0511082408690593
"3087","umc1239",6903.35,0.108834209844151
"3088","IDP52",6905.69,0.971826741685419
"3089","IDP3926",6905.7,0.977504498824876
"3090","gpm388c",6905.85,0.951506649088744
"3091","gpm832",6905.95,0.929141076800871
"3092","gpm324",6906,0.734303563354781
"3093","gpm376",6906.15,0.738755658482006
"3094","npi445a",6907.26,0.88989460811826
"3095","bnlg1712",6907.86,0.906511698567393
"3096","AY112073",6910.16,0.640704789508278
"3097","AY111178",6917.46,0.355773404372554
"3098","bnlg1655",6918.06,0.753946380107673
"3099","umc1336",6918.36,0.754350922578768
"3100","gpm13",6920.48,0.648793187265088
"3101","gpm605",6921.49,0.636992578434181
"3102","IDP1446",6922.16,0.843381549181884
"3103","fie2",6922.17,0.911795645131396
"3104","IDP1502",6927.22,0.525880697532555
"3105","bnlg640",6928.19,0.395147560753498
"3106","IDP1429",6932.27,0.405819347500256
"3107","IDP3973",6932.37,0.582972796505833
"3108","umc64a",6932.38,0.398611350969858
"3109","umc2348",6934.68,0.215848537803567
"3110","IDP1618",6936.05,0.440549065220629
"3111","IDP2561",6937.33,0.417270566776583
"3112","gpm468b",6937.68,0.800316776068607
"3113","IDP2",6938.28,0.820165071972686
"3114","umc1246",6938.29,0.984889203542932
"3115","gpm512",6940.32,0.956100790920527
"3116","mmp16",6941.69,0.941651525906801
"3117","IDP2579",6942.39,0.93063534518243
"3118","IDP2556",6942.4,0.577612128572206
"3119","gpm28a",6942.54,0.546327477076517
"3120","rz69",6943.5,0.828500669441844
